Code zone,Zone,Code Produit,Produit,Code Élément,Élément,Unité,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F
"183","Roumanie","1079","Dindes","5112","Réserves","1000 têtes","760.000000","*","900.000000","*","680.000000","*","760.000000","*","800.000000","*","792.000000","","962.000000","","1126.000000","","1034.000000","","1256.000000","","1353.000000","","1449.000000","","1640.000000","","1600.000000","*","1700.000000","*","1500.000000","*","1800.000000","*","1700.000000","*","1800.000000","*","1500.000000","*","1700.000000","*","1944.000000","*","930.000000","*","1000.000000","*","1000.000000","F","1100.000000","F","1200.000000","F","1000.000000","F","1000.000000","F","900.000000","F","950.000000","F","1000.000000","F","900.000000","F","900.000000","F","820.000000","F","935.000000","F","920.000000","F","900.000000","F","860.000000","F","850.000000","F","860.000000","F","860.000000","F","860.000000","F","900.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","998.000000","Im","1001.000000","Im"
"183","Roumanie","1140","Leporides","5112","Réserves","1000 têtes","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","310.000000","","270.000000","","212.000000","","136.000000","","142.000000","","164.000000","","281.000000","","302.000000","","311.000000","F","316.000000","F","367.000000","F","427.000000","F","415.000000","F","465.000000","F","445.000000","F","456.000000","F","512.000000","F","520.000000","F","522.000000","F","526.000000","F","600.000000","F","625.000000","F","750.000000","F","1000.000000","F","1330.000000","F","1000.000000","F","640.000000","","771.000000","","800.000000","F","1000.000000","F","1000.000000","F","1000.000000","F","1200.000000","F","1300.000000","F","1300.000000","F","1300.000000","F","1300.000000","F","1300.000000","F","1300.000000","F","1000.000000","F","1500.000000","F","1600.000000","F","1600.000000","F","1600.000000","F","1700.000000","F","1700.000000","F","1700.000000","F","1700.000000","F","1700.000000","F","1729.000000","Im","1826.000000","Im"
"183","Roumanie","1072","Oies et pintades","5112","Réserves","1000 têtes","1800.000000","*","2100.000000","*","1600.000000","*","1800.000000","*","1900.000000","*","1909.000000","","2337.000000","","2668.000000","","2421.000000","","2819.000000","","2737.000000","","2724.000000","","3151.000000","","3200.000000","*","3300.000000","*","2900.000000","*","3600.000000","*","3400.000000","*","3600.000000","*","3000.000000","*","3300.000000","*","3900.000000","*","3800.000000","*","4000.000000","*","4000.000000","F","4200.000000","F","4500.000000","F","4800.000000","F","4800.000000","F","4300.000000","F","4500.000000","F","4600.000000","F","4500.000000","F","4400.000000","F","4000.000000","F","4550.000000","F","4400.000000","F","4200.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4000.000000","F","4200.000000","F","4500.000000","F","4500.000000","F","4500.000000","F","4500.000000","F","4600.000000","F","4650.000000","F","4700.000000","F","4680.000000","F","4700.000000","F","4705.000000","Im","4688.000000","Im"
"183","Roumanie","976","Ovins","5111","Réserves","Tête","11500000.000000","","12284900.000000","","12168100.000000","","12400300.000000","","12734400.000000","","13125200.000000","","14109100.000000","","14380200.000000","","14297700.000000","","13835900.000000","","13818400.000000","","14070900.000000","","14455188.000000","","14301726.000000","","13929359.000000","","13865100.000000","","14330800.000000","","14462900.000000","","15612400.000000","","15819700.000000","","15864700.000000","","17288000.000000","","16920608.000000","","18450608.000000","","18636800.000000","","17342000.000000","","17219008.000000","","16839008.000000","","16210000.000000","","15434800.000000","","14061900.000000","","13879400.000000","","12079400.000000","","11499200.000000","","10896600.000000","","10380900.000000","","9662600.000000","","8937600.000000","","8409000.000000","","8121000.000000","","7657000.000000","","7251200.000000","","7312000.000000","","7447000.000000","","7425000.000000","","7611000.000000","","7678000.000000","","8469000.000000","","8882000.000000","","9141500.000000","","8417437.000000","","8533434.000000","","8833830.000000","","9135678.000000","","9518225.000000","","9809512.000000",""
"183","Roumanie","1034","Porcins","5111","Réserves","Tête","4300000.000000","","4665400.000000","","4517900.000000","","4658400.000000","","6033500.000000","","5365400.000000","","5399600.000000","","5751600.000000","","5853200.000000","","5971600.000000","","6359400.000000","","7741700.000000","","8784995.000000","","8987319.000000","","8565854.000000","","8813300.000000","","10193200.000000","","9743700.000000","","10336600.000000","","10899300.000000","","11541800.000000","","12463800.000000","","12643700.000000","","14346600.000000","","14776700.000000","","13651000.000000","","14095000.000000","","14328000.000000","","14351000.000000","","11671000.000000","","12003300.000000","","10954100.000000","","9852309.000000","","9262000.000000","","7758000.000000","","7959500.000000","","8234500.000000","","7097000.000000","","7194000.000000","","5848000.000000","","4797000.000000","","4447000.000000","","5058000.000000","","5145000.000000","","6495000.000000","","6622000.000000","","6815000.000000","","6565000.000000","","6174000.000000","","5793400.000000","","5428272.000000","","5363797.000000","","5234313.000000","","5180173.000000","","5041788.000000","","4926928.000000",""
"183","Roumanie","1057","Poulets","5112","Réserves","1000 têtes","38000.000000","","38192.000000","*","29170.000000","*","32798.000000","*","34110.000000","*","34233.000000","","37372.000000","","39612.000000","","41519.000000","","46172.000000","","54333.000000","","53792.000000","","56147.000000","","58111.000000","*","58972.000000","*","71026.000000","","82103.000000","","80119.000000","","90224.000000","","87517.000000","","97800.000000","","99000.000000","","101053.000000","","108506.000000","","123961.000000","","120149.000000","","125322.000000","","127304.000000","","127561.000000","","113968.000000","","121379.000000","","106032.000000","","87725.000000","","76532.000000","","70157.000000","","80524.000000","","78478.000000","","66620.000000","","69480.000000","","69143.000000","","70076.000000","","71413.000000","","77379.000000","","76616.000000","","87014.000000","","86552.000000","","84991.000000","","82036.000000","","84373.000000","","83843.000000","","80845.000000","","79842.000000","","80136.000000","","79440.000000","","75447.000000","","78648.000000",""
"183","Roumanie","1181","Ruches","5114","Réserves","No","653000.000000","","726000.000000","","714000.000000","","723000.000000","","824000.000000","","916022.000000","","1055083.000000","","1096431.000000","","977846.000000","","975712.000000","","1011270.000000","","1043552.000000","","988613.000000","","866000.000000","F","759000.000000","F","855300.000000","","955300.000000","","948600.000000","","1046100.000000","","1097400.000000","","1116900.000000","","1149500.000000","","1135000.000000","","1278700.000000","","1326100.000000","","1340200.000000","","1348000.000000","","1357000.000000","","1418000.000000","","1201000.000000","","1091000.000000","","1207000.000000","","779878.000000","","759000.000000","","747000.000000","","696000.000000","","656000.000000","","626000.000000","","620000.000000","","614000.000000","","649000.000000","","745000.000000","","781000.000000","","840000.000000","","888000.000000","","888200.000000","","891043.000000","","982368.000000","","998000.000000","","1057186.000000","","1274917.000000","","1294610.000000","","1254039.000000","","1354218.000000","","1350998.000000","","1392846.000000",""
"183","Roumanie","1746","Bovins et buffles","5111","Réserves","Tête","4530000.000000","A","4524700.000000","A","4383800.000000","A","4456100.000000","A","4574800.000000","A","4755000.000000","A","5015900.000000","A","5127200.000000","A","4949300.000000","A","4859578.000000","A","5216000.000000","A","5324212.000000","A","5555947.000000","A","5691100.000000","A","5774100.000000","A","5912100.000000","A","6128800.000000","A","6085300.000000","A","6282600.000000","A","6285400.000000","A","6485000.000000","A","6302900.000000","A","6246100.000000","A","6752200.000000","A","7039000.000000","A","6692000.000000","A","6703000.000000","A","6559000.000000","A","6416000.000000","A","6290700.000000","A","5380700.000000","A","4355000.000000","A","3683100.000000","A","3956782.000000","A","3480800.000000","A","3496300.000000","A","3434900.000000","A","3235400.000000","A","3143000.000000","A","3051000.000000","A","2870000.000000","A","2800000.000000","A","2878000.000000","A","2897000.000000","A","2808000.000000","A","2862000.000000","A","2934000.000000","A","2819000.000000","A","2684000.000000","A","2512300.000000","A","2001105.000000","A","1988939.000000","A","2009135.000000","A","2022408.000000","A","2068888.000000","A","2092414.000000","A"
"183","Roumanie","1749","Ovins et caprins","5111","Réserves","Tête","11904000.000000","A","12846800.000000","A","12718500.000000","A","13018800.000000","A","13478200.000000","A","13932200.000000","A","14936900.000000","A","15112200.000000","A","14929700.000000","A","14400727.000000","A","14354872.000000","A","14633414.000000","A","14989578.000000","A","14800726.000000","A","14372046.000000","A","14310260.000000","A","14774300.000000","A","14867200.000000","A","16024800.000000","A","16194700.000000","A","16819000.000000","A","17747700.000000","A","17433108.000000","A","19134708.000000","A","19391000.000000","A","18169800.000000","A","18123008.000000","A","17829008.000000","A","17288000.000000","A","16452000.000000","A","15066706.000000","A","14833400.000000","A","12884400.000000","A","12275200.000000","A","11641700.000000","A","11086200.000000","A","10317000.000000","A","9547600.000000","A","8994000.000000","A","8679000.000000","A","8195000.000000","A","7776300.000000","A","7945000.000000","A","8125000.000000","A","8086000.000000","A","8298000.000000","A","8405000.000000","A","9334000.000000","A","9780000.000000","A","10058800.000000","A","9658223.000000","A","9769577.000000","A","10099506.000000","A","10448645.000000","A","10935401.000000","A","11249663.000000","A"
"183","Roumanie","2029","Volaille","5112","Réserves","1000 têtes","43560.000000","A","44692.000000","A","34150.000000","A","38358.000000","A","39910.000000","A","40084.000000","A","43966.000000","A","47147.000000","A","47618.000000","A","53894.000000","A","62098.000000","A","61262.000000","A","64496.000000","A","66511.000000","A","67672.000000","A","78626.000000","A","91503.000000","A","89019.000000","A","99724.000000","A","95417.000000","A","106400.000000","A","109244.000000","A","110083.000000","A","118106.000000","A","133761.000000","A","130449.000000","A","136272.000000","A","138404.000000","A","138661.000000","A","123868.000000","A","131829.000000","A","116532.000000","A","97925.000000","A","86432.000000","A","79177.000000","A","90709.000000","A","88348.000000","A","75920.000000","A","78340.000000","A","77993.000000","A","78936.000000","A","80273.000000","A","86239.000000","A","85516.000000","A","96214.000000","A","96052.000000","A","94491.000000","A","91536.000000","A","93873.000000","A","93443.000000","A","90695.000000","A","89742.000000","A","90016.000000","A","89340.000000","A","85332.000000","A","88519.000000","A"
"229","Royaume-Uni","866","Bovins","5111","Réserves","Tête","11977998.000000","","11900559.000000","","11756825.000000","","11668559.000000","","11987860.000000","","12252059.000000","","12386952.000000","","12195367.000000","","12418986.000000","","12627516.000000","","12850620.000000","","13529612.000000","","14492291.000000","","15250043.000000","","14764084.000000","","14069000.000000","","13712000.000000","","13568000.000000","","13538000.000000","","13363000.000000","","13062000.000000","","13244000.000000","","13290000.000000","","13213000.000000","","12911000.000000","","12533000.000000","","12170000.000000","","11884000.000000","","11975000.000000","","12079000.000000","","11885000.000000","","11924000.000000","","11851000.000000","","11954000.000000","","11857000.000000","","12040000.000000","","11633000.000000","","11519000.000000","","11423000.000000","","11133000.000000","","10600000.000000","","10343000.000000","","10517000.000000","","10551000.000000","","10770200.000000","","10579000.000000","","10304000.000000","","10107000.000000","","10025000.000000","","10112000.000000","","9933000.000000","","9900000.000000","","9844000.000000","","9837000.000000","","9919000.000000","","10033000.000000",""
"229","Royaume-Uni","1068","Canards","5112","Réserves","1000 têtes","1569.000000","","1345.000000","","1277.000000","","1333.000000","","1352.000000","","1229.000000","","1205.000000","","1160.000000","","1267.000000","","1259.000000","","1397.000000","","1411.000000","","1491.000000","","1313.000000","","1201.000000","","1272.000000","","1206.000000","","1343.000000","","1397.000000","","1390.000000","","1333.000000","","1443.000000","","1566.000000","","1530.000000","","1654.000000","","1756.000000","","1768.000000","","1848.000000","","2110.000000","","2217.000000","","2191.000000","","2198.000000","","2388.000000","","2353.000000","","2505.000000","","3100.000000","*","3100.000000","*","2900.000000","*","2500.000000","*","2901.000000","*","3041.000000","*","2658.000000","*","2568.000000","*","2648.000000","*","2626.000000","","3271.000000","","2406.000000","","2227.000000","","2080.000000","*","2200.000000","F","2367.000000","","2294.000000","","2354.000000","","1998.000000","","2256.000000","","2011.000000",""
"229","Royaume-Uni","1016","Caprins","5111","Réserves","Tête",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M",,"M","114000.000000","","113000.000000","","105000.000000","","104000.000000","","96990.000000","","89600.000000","","89600.000000","","80550.000000","","76500.000000","","80329.000000","","77164.000000","","76218.000000","","74784.000000","","93380.000000","","89000.000000","","92000.000000","","98000.000000","","95000.000000","","92000.000000","*","88000.000000","*","93000.000000","","94000.000000","","98000.000000","","98000.000000","","100000.000000","","101000.000000","","104000.000000",""
"229","Royaume-Uni","1096","Chevaux","5111","Réserves","Tête","155035.000000","","152914.000000","","150919.000000","","148846.000000","","146763.000000","","144739.000000","","142642.000000","","140686.000000","","144674.000000","","144662.000000","","140681.000000","","140689.000000","","140668.000000","","140664.000000","","140650.000000","","140000.000000","","140000.000000","F","142000.000000","F","145000.000000","F","145000.000000","F","150000.000000","F","155000.000000","F","163000.000000","","165000.000000","F","165000.000000","F","163000.000000","F","165000.000000","F","168000.000000","F","168000.000000","F","169000.000000","F","170000.000000","F","172000.000000","F","173000.000000","F","174000.000000","F","175000.000000","F","176000.000000","F","177000.000000","F","178000.000000","F","180000.000000","F","300000.000000","F","310000.000000","F","320000.000000","F","330000.000000","F","350000.000000","F","370000.000000","F","388000.000000","","384000.000000","","385000.000000","F","387000.000000","F","390000.000000","F","385000.000000","F","390000.000000","F","395000.000000","F","400000.000000","F","403625.000000","Im","417898.000000","Im"
